UserId,ProductId,Rating,time,price,ProductName,Calories,Fat,Carb,Fiber,Protein,Sodium
2919,1,1,4/13/2024 10:45,10,Tea,2,0,0,0,0,0
4788,5,1,4/14/2024 10:45,15,Cacao,150,8,15,5,4,50
2415,3,2,4/14/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
2702,3,5,4/14/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
4622,6,4,4/14/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
1127,6,4,4/14/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
2832,2,5,afternoon,15,Tea_Milk,50,2,8,0,3,25
3211,5,3,4/14/2024 10:45,15,Cacao,150,8,15,5,4,50
3031,1,3,4/14/2024 10:45,10,Tea,2,0,0,0,0,0
3253,5,5,4/14/2024 10:45,15,Cacao,150,8,15,5,4,50
2710,2,4,afternoon,15,Tea_Milk,50,2,8,0,3,25
3456,5,4,4/14/2024 10:45,15,Cacao,150,8,15,5,4,50
462,2,1,4/14/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
4085,4,1,4/14/2024 10:45,20,Nescafee,100,3,12,1,5,120
1890,5,5,4/14/2024 10:45,15,Cacao,150,8,15,5,4,50
4371,3,5,4/14/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
2663,1,1,4/14/2024 10:45,10,Tea,2,0,0,0,0,0
3205,4,1,4/15/2024 10:45,20,Nescafee,100,3,12,1,5,120
4938,5,5,evening,15,Cacao,150,8,15,5,4,50
1900,1,1,4/15/2024 10:45,10,Tea,2,0,0,0,0,0
3896,3,2,4/15/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
2306,4,3,4/15/2024 10:45,20,Nescafee,100,3,12,1,5,120
3085,1,5,4/15/2024 10:45,10,Tea,2,0,0,0,0,0
1682,5,4,4/15/2024 10:45,15,Cacao,150,8,15,5,4,50
105,2,1,evening,15,Tea_Milk,50,2,8,0,3,25
375,6,3,4/15/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
4492,1,3,4/15/2024 10:45,10,Tea,2,0,0,0,0,0
1522,2,4,4/15/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
3884,3,1,morning,15,Nescaffee black,80,3,10,0,1,100
4285,1,4,4/15/2024 10:45,10,Tea,2,0,0,0,0,0
965,6,2,4/15/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
789,1,1,4/15/2024 10:45,10,Tea,2,0,0,0,0,0
4091,1,3,4/15/2024 10:45,10,Tea,2,0,0,0,0,0
2006,6,1,4/16/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
4559,1,1,4/16/2024 10:45,10,Tea,2,0,0,0,0,0
212,5,3,4/16/2024 10:45,15,Cacao,150,8,15,5,4,50
1971,2,2,evening,15,Tea_Milk,50,2,8,0,3,25
893,3,4,4/16/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
4282,3,5,4/16/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
3010,3,1,4/16/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
3441,2,2,4/16/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
1861,4,4,4/16/2024 10:45,20,Nescafee,100,3,12,1,5,120
4647,2,2,4/16/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
3924,1,5,4/16/2024 10:45,10,Tea,2,0,0,0,0,0
4866,5,1,4/16/2024 10:45,15,Cacao,150,8,15,5,4,50
4466,1,1,afternoon,10,Tea,2,0,0,0,0,0
3876,6,4,afternoon,20,Cacao_Milk,200,10,20,5,6,100
2610,6,2,afternoon,20,Cacao_Milk,200,10,20,5,6,100
3031,5,2,afternoon,15,Cacao,150,8,15,5,4,50
4456,6,3,4/17/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
3444,1,4,4/17/2024 10:45,10,Tea,2,0,0,0,0,0
3878,4,5,4/17/2024 10:45,20,Nescafee,100,3,12,1,5,120
501,3,4,4/17/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
1703,2,4,4/17/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
2530,3,5,4/17/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
3137,4,1,4/17/2024 10:45,20,Nescafee,100,3,12,1,5,120
4870,4,1,afternoon,20,Nescafee,100,3,12,1,5,120
1609,5,2,4/17/2024 10:45,15,Cacao,150,8,15,5,4,50
2070,5,3,4/17/2024 10:45,15,Cacao,150,8,15,5,4,50
2554,2,3,evening,15,Tea_Milk,50,2,8,0,3,25
2197,6,2,afternoon,20,Cacao_Milk,200,10,20,5,6,100
2754,2,3,afternoon,15,Tea_Milk,50,2,8,0,3,25
2653,3,5,afternoon,15,Nescaffee black,80,3,10,0,1,100
3545,4,3,afternoon,20,Nescafee,100,3,12,1,5,120
797,4,5,afternoon,20,Nescafee,100,3,12,1,5,120
4054,3,1,4/18/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
2112,6,2,4/18/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
1569,6,2,4/18/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
4232,4,4,4/18/2024 10:45,20,Nescafee,100,3,12,1,5,120
4387,4,1,4/18/2024 10:45,20,Nescafee,100,3,12,1,5,120
1852,6,3,4/18/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
4134,5,3,4/18/2024 10:45,15,Cacao,150,8,15,5,4,50
3859,3,5,4/18/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
2190,5,2,4/18/2024 10:45,15,Cacao,150,8,15,5,4,50
1528,4,4,4/18/2024 10:45,20,Nescafee,100,3,12,1,5,120
2021,6,4,4/18/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
1197,2,3,4/18/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
527,6,3,4/18/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
2793,5,3,morning,15,Cacao,150,8,15,5,4,50
3543,1,2,4/18/2024 10:45,10,Tea,2,0,0,0,0,0
1559,4,1,morning,20,Nescafee,100,3,12,1,5,120
804,1,3,4/19/2024 10:45,10,Tea,2,0,0,0,0,0
3987,1,4,evening,10,Tea,2,0,0,0,0,0
3485,3,5,afternoon,15,Nescaffee black,80,3,10,0,1,100
3270,4,1,4/19/2024 10:45,20,Nescafee,100,3,12,1,5,120
3333,5,5,4/19/2024 10:45,15,Cacao,150,8,15,5,4,50
2764,5,3,4/19/2024 10:45,15,Cacao,150,8,15,5,4,50
710,1,2,4/19/2024 10:45,10,Tea,2,0,0,0,0,0
1521,4,3,4/19/2024 10:45,20,Nescafee,100,3,12,1,5,120
4954,1,2,4/19/2024 10:45,10,Tea,2,0,0,0,0,0
3252,6,3,4/19/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
4551,2,4,4/19/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
4856,2,4,evening,15,Tea_Milk,50,2,8,0,3,25
2843,2,3,4/19/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
3620,6,2,4/19/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
1265,1,5,4/19/2024 10:45,10,Tea,2,0,0,0,0,0
4827,6,3,4/19/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
568,4,2,4/20/2024 10:45,20,Nescafee,100,3,12,1,5,120
4893,4,5,evening,20,Nescafee,100,3,12,1,5,120
3844,1,4,evening,10,Tea,2,0,0,0,0,0
4880,4,5,4/20/2024 10:45,20,Nescafee,100,3,12,1,5,120
4048,1,4,4/20/2024 10:45,10,Tea,2,0,0,0,0,0
4717,5,5,4/20/2024 10:45,15,Cacao,150,8,15,5,4,50
4841,5,5,4/20/2024 10:45,15,Cacao,150,8,15,5,4,50
3649,5,3,4/20/2024 10:45,15,Cacao,150,8,15,5,4,50
4351,5,5,evening,15,Cacao,150,8,15,5,4,50
1511,6,1,evening,20,Cacao_Milk,200,10,20,5,6,100
3911,3,3,evening,15,Nescaffee black,80,3,10,0,1,100
1354,2,2,evening,15,Tea_Milk,50,2,8,0,3,25
2557,2,3,4/20/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
4546,1,2,afternoon,10,Tea,2,0,0,0,0,0
2397,3,5,4/20/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
3179,5,4,afternoon,15,Cacao,150,8,15,5,4,50
2687,4,2,4/21/2024 10:45,20,Nescafee,100,3,12,1,5,120
3325,3,2,4/21/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
1191,6,2,4/21/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
4363,5,2,4/21/2024 10:45,15,Cacao,150,8,15,5,4,50
370,2,4,4/21/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
3856,3,3,4/21/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
2553,4,3,4/21/2024 10:45,20,Nescafee,100,3,12,1,5,120
2021,1,5,4/21/2024 10:45,10,Tea,2,0,0,0,0,0
4271,1,2,4/21/2024 10:45,10,Tea,2,0,0,0,0,0
2784,6,3,4/21/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
4848,1,3,4/21/2024 10:45,10,Tea,2,0,0,0,0,0
27,6,4,4/21/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
3179,6,1,evening,20,Cacao_Milk,200,10,20,5,6,100
1360,1,2,evening,10,Tea,2,0,0,0,0,0
2034,4,2,morning,20,Nescafee,100,3,12,1,5,120
1581,4,1,evening,20,Nescafee,100,3,12,1,5,120
4102,1,3,4/22/2024 10:45,10,Tea,2,0,0,0,0,0
1104,5,3,4/22/2024 10:45,15,Cacao,150,8,15,5,4,50
132,2,1,4/22/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
3559,2,5,4/22/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
3832,2,4,4/22/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
193,3,2,4/22/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
2835,4,1,4/22/2024 10:45,20,Nescafee,100,3,12,1,5,120
2950,1,4,4/22/2024 10:45,10,Tea,2,0,0,0,0,0
3337,3,3,4/22/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
3997,3,2,4/22/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
4264,4,3,4/22/2024 10:45,20,Nescafee,100,3,12,1,5,120
2716,6,2,afternoon,20,Cacao_Milk,200,10,20,5,6,100
1004,4,3,4/22/2024 10:45,20,Nescafee,100,3,12,1,5,120
4867,5,4,4/22/2024 10:45,15,Cacao,150,8,15,5,4,50
3769,5,3,4/22/2024 10:45,15,Cacao,150,8,15,5,4,50
3674,2,5,4/22/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
3298,2,5,4/23/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
709,5,2,4/23/2024 10:45,15,Cacao,150,8,15,5,4,50
3464,4,4,evening,20,Nescafee,100,3,12,1,5,120
1597,4,2,4/23/2024 10:45,20,Nescafee,100,3,12,1,5,120
4866,2,4,4/23/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
2555,4,1,4/23/2024 10:45,20,Nescafee,100,3,12,1,5,120
1326,5,1,4/23/2024 10:45,15,Cacao,150,8,15,5,4,50
2159,2,4,4/23/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
938,2,4,4/23/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
648,2,1,4/23/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
73,4,3,morning,20,Nescafee,100,3,12,1,5,120
111,3,2,4/23/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
2264,2,4,4/23/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
404,3,2,4/23/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
4425,1,5,4/23/2024 10:45,10,Tea,2,0,0,0,0,0
528,3,4,afternoon,15,Nescaffee black,80,3,10,0,1,100
4039,3,5,4/24/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
4665,4,4,4/24/2024 10:45,20,Nescafee,100,3,12,1,5,120
870,3,2,4/24/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
4911,4,5,4/24/2024 10:45,20,Nescafee,100,3,12,1,5,120
1490,5,4,4/24/2024 10:45,15,Cacao,150,8,15,5,4,50
4792,5,3,4/24/2024 10:45,15,Cacao,150,8,15,5,4,50
3012,5,2,4/24/2024 10:45,15,Cacao,150,8,15,5,4,50
653,1,3,4/24/2024 10:45,10,Tea,2,0,0,0,0,0
4928,2,4,4/24/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
901,6,2,4/24/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
2345,3,1,4/24/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
3742,5,4,4/24/2024 10:45,15,Cacao,150,8,15,5,4,50
2297,2,1,4/24/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
2881,4,5,4/24/2024 10:45,20,Nescafee,100,3,12,1,5,120
4792,2,3,4/24/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
1580,6,3,4/24/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
489,1,5,4/25/2024 10:45,10,Tea,2,0,0,0,0,0
2860,4,5,4/25/2024 10:45,20,Nescafee,100,3,12,1,5,120
4240,3,2,4/25/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
2435,3,3,4/25/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
3800,5,3,4/25/2024 10:45,15,Cacao,150,8,15,5,4,50
613,6,1,4/25/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
3604,2,5,4/25/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
4465,3,2,afternoon,15,Nescaffee black,80,3,10,0,1,100
1491,4,4,4/25/2024 10:45,20,Nescafee,100,3,12,1,5,120
434,4,3,4/25/2024 10:45,20,Nescafee,100,3,12,1,5,120
1604,4,2,4/25/2024 10:45,20,Nescafee,100,3,12,1,5,120
1299,4,1,morning,20,Nescafee,100,3,12,1,5,120
1410,2,2,4/25/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
4628,4,1,afternoon,20,Nescafee,100,3,12,1,5,120
1513,2,5,4/25/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
4594,1,4,4/25/2024 10:45,10,Tea,2,0,0,0,0,0
2081,5,5,4/26/2024 10:45,15,Cacao,150,8,15,5,4,50
2551,4,1,4/26/2024 10:45,20,Nescafee,100,3,12,1,5,120
1410,6,3,4/26/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
4126,5,2,4/26/2024 10:45,15,Cacao,150,8,15,5,4,50
2539,1,4,4/26/2024 10:45,10,Tea,2,0,0,0,0,0
1069,5,5,4/26/2024 10:45,15,Cacao,150,8,15,5,4,50
2891,4,1,4/26/2024 10:45,20,Nescafee,100,3,12,1,5,120
275,6,3,4/26/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
2654,5,5,4/26/2024 10:45,15,Cacao,150,8,15,5,4,50
4274,3,2,4/26/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
1623,2,2,4/26/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
4002,1,5,4/26/2024 10:45,10,Tea,2,0,0,0,0,0
3061,6,2,4/26/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
50,4,2,4/26/2024 10:45,20,Nescafee,100,3,12,1,5,120
2366,3,2,4/26/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
4385,1,3,4/26/2024 10:45,10,Tea,2,0,0,0,0,0
392,5,2,4/27/2024 10:45,15,Cacao,150,8,15,5,4,50
4509,2,4,4/27/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
263,3,1,4/27/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
885,3,5,4/27/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
1098,4,1,morning,20,Nescafee,100,3,12,1,5,120
542,3,5,afternoon,15,Nescaffee black,80,3,10,0,1,100
1325,4,1,morning,20,Nescafee,100,3,12,1,5,120
3686,5,1,morning,15,Cacao,150,8,15,5,4,50
1180,4,2,4/27/2024 10:45,20,Nescafee,100,3,12,1,5,120
4784,1,5,4/27/2024 10:45,10,Tea,2,0,0,0,0,0
3869,6,4,4/27/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
2186,3,3,4/27/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
2708,1,3,4/27/2024 10:45,10,Tea,2,0,0,0,0,0
1869,6,2,4/27/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
189,2,4,4/27/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
639,3,3,4/27/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
902,2,3,4/28/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
1882,3,1,4/28/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
3340,2,3,4/28/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
3409,3,5,morning,15,Nescaffee black,80,3,10,0,1,100
4700,1,2,4/28/2024 10:45,10,Tea,2,0,0,0,0,0
3077,6,5,4/28/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
3585,4,3,4/28/2024 10:45,20,Nescafee,100,3,12,1,5,120
2809,2,1,morning,15,Tea_Milk,50,2,8,0,3,25
3701,3,3,4/28/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
3781,6,5,4/28/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
1334,3,4,4/28/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
2380,4,5,4/28/2024 10:45,20,Nescafee,100,3,12,1,5,120
2324,5,4,evening,15,Cacao,150,8,15,5,4,50
1843,1,3,evening,10,Tea,2,0,0,0,0,0
2751,1,3,evening,10,Tea,2,0,0,0,0,0
4148,5,1,evening,15,Cacao,150,8,15,5,4,50
258,4,4,4/29/2024 10:45,20,Nescafee,100,3,12,1,5,120
3234,5,1,4/29/2024 10:45,15,Cacao,150,8,15,5,4,50
2048,5,5,4/29/2024 10:45,15,Cacao,150,8,15,5,4,50
1098,3,4,4/29/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
2528,3,4,4/29/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
309,3,4,4/29/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
2578,6,1,4/29/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
2963,5,4,4/29/2024 10:45,15,Cacao,150,8,15,5,4,50
1230,2,2,4/29/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
1630,2,5,4/29/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
4430,1,2,4/29/2024 10:45,10,Tea,2,0,0,0,0,0
3104,4,4,4/29/2024 10:45,20,Nescafee,100,3,12,1,5,120
691,6,2,morning,20,Cacao_Milk,200,10,20,5,6,100
1486,1,4,morning,10,Tea,2,0,0,0,0,0
2340,4,5,morning,20,Nescafee,100,3,12,1,5,120
4097,3,1,morning,15,Nescaffee black,80,3,10,0,1,100
4647,5,2,4/30/2024 10:45,15,Cacao,150,8,15,5,4,50
4929,4,2,4/30/2024 10:45,20,Nescafee,100,3,12,1,5,120
3705,2,5,4/30/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
4014,1,2,4/30/2024 10:45,10,Tea,2,0,0,0,0,0
4568,4,2,4/30/2024 10:45,20,Nescafee,100,3,12,1,5,120
3402,6,1,evening,20,Cacao_Milk,200,10,20,5,6,100
2361,6,5,4/30/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
3094,6,5,4/30/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
2890,6,4,4/30/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
2963,5,1,4/30/2024 10:45,15,Cacao,150,8,15,5,4,50
670,3,3,morning,15,Nescaffee black,80,3,10,0,1,100
1930,6,3,4/30/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
1463,5,4,4/30/2024 10:45,15,Cacao,150,8,15,5,4,50
1666,2,5,evening,15,Tea_Milk,50,2,8,0,3,25
206,6,3,evening,20,Cacao_Milk,200,10,20,5,6,100
4299,6,5,4/30/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
4393,1,1,5/1/2024 10:45,10,Tea,2,0,0,0,0,0
2889,4,3,5/1/2024 10:45,20,Nescafee,100,3,12,1,5,120
1719,3,3,5/1/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
832,6,3,evening,20,Cacao_Milk,200,10,20,5,6,100
4038,1,3,5/1/2024 10:45,10,Tea,2,0,0,0,0,0
615,5,2,5/1/2024 10:45,15,Cacao,150,8,15,5,4,50
3783,5,3,5/1/2024 10:45,15,Cacao,150,8,15,5,4,50
1956,4,2,5/1/2024 10:45,20,Nescafee,100,3,12,1,5,120
1859,2,1,5/1/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
1983,4,3,5/1/2024 10:45,20,Nescafee,100,3,12,1,5,120
166,4,1,5/1/2024 10:45,20,Nescafee,100,3,12,1,5,120
1537,2,2,5/1/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
220,2,2,5/1/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
3295,1,1,morning,10,Tea,2,0,0,0,0,0
835,5,3,5/1/2024 10:45,15,Cacao,150,8,15,5,4,50
3460,3,2,5/1/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
2896,4,4,5/2/2024 10:45,20,Nescafee,100,3,12,1,5,120
1184,4,4,5/2/2024 10:45,20,Nescafee,100,3,12,1,5,120
4138,3,3,5/2/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
344,1,5,morning,10,Tea,2,0,0,0,0,0
4073,5,1,5/2/2024 10:45,15,Cacao,150,8,15,5,4,50
3436,6,3,5/2/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
252,4,2,evening,20,Nescafee,100,3,12,1,5,120
3094,2,3,5/2/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
3495,3,5,5/2/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
3390,2,3,5/2/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
1934,4,1,afternoon,20,Nescafee,100,3,12,1,5,120
763,1,3,5/2/2024 10:45,10,Tea,2,0,0,0,0,0
402,2,3,5/2/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
3453,3,4,5/2/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
2855,4,5,5/2/2024 10:45,20,Nescafee,100,3,12,1,5,120
1388,1,4,5/2/2024 10:45,10,Tea,2,0,0,0,0,0
471,3,5,5/3/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
1387,1,2,5/3/2024 10:45,10,Tea,2,0,0,0,0,0
10,5,5,5/3/2024 10:45,15,Cacao,150,8,15,5,4,50
2758,1,2,5/3/2024 10:45,10,Tea,2,0,0,0,0,0
4879,5,2,5/3/2024 10:45,15,Cacao,150,8,15,5,4,50
4542,3,4,5/3/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
3664,1,1,5/3/2024 10:45,10,Tea,2,0,0,0,0,0
4301,1,5,5/3/2024 10:45,10,Tea,2,0,0,0,0,0
1456,5,1,5/3/2024 10:45,15,Cacao,150,8,15,5,4,50
4066,2,2,5/3/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
267,1,1,5/3/2024 10:45,10,Tea,2,0,0,0,0,0
921,4,3,5/3/2024 10:45,20,Nescafee,100,3,12,1,5,120
65,4,3,afternoon,20,Nescafee,100,3,12,1,5,120
2392,3,3,afternoon,15,Nescaffee black,80,3,10,0,1,100
3527,3,3,afternoon,15,Nescaffee black,80,3,10,0,1,100
3839,3,1,afternoon,15,Nescaffee black,80,3,10,0,1,100
2153,4,1,5/4/2024 10:45,20,Nescafee,100,3,12,1,5,120
970,4,5,5/4/2024 10:45,20,Nescafee,100,3,12,1,5,120
3608,1,3,5/4/2024 10:45,10,Tea,2,0,0,0,0,0
2579,4,4,5/4/2024 10:45,20,Nescafee,100,3,12,1,5,120
3476,2,5,5/4/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
4232,1,2,5/4/2024 10:45,10,Tea,2,0,0,0,0,0
3374,2,3,5/4/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
2914,6,4,5/4/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
2857,5,4,5/4/2024 10:45,15,Cacao,150,8,15,5,4,50
1249,4,5,5/4/2024 10:45,20,Nescafee,100,3,12,1,5,120
836,3,4,5/4/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
4908,5,2,5/4/2024 10:45,15,Cacao,150,8,15,5,4,50
3321,4,4,morning,20,Nescafee,100,3,12,1,5,120
3152,1,3,morning,10,Tea,2,0,0,0,0,0
1445,2,5,morning,15,Tea_Milk,50,2,8,0,3,25
815,2,5,morning,15,Tea_Milk,50,2,8,0,3,25
3202,5,4,5/5/2024 10:45,15,Cacao,150,8,15,5,4,50
2327,2,2,5/5/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
549,2,5,5/5/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
3884,1,3,morning,10,Tea,2,0,0,0,0,0
4937,2,5,5/5/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
1098,3,5,5/5/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
1308,6,3,5/5/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
2547,5,1,5/5/2024 10:45,15,Cacao,150,8,15,5,4,50
2935,6,4,5/5/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
722,2,2,5/5/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
653,6,4,5/5/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
1101,6,2,5/5/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
4539,3,3,5/5/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
161,2,5,5/5/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
2754,6,5,5/5/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
4660,2,3,5/5/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
815,4,5,5/6/2024 10:45,20,Nescafee,100,3,12,1,5,120
1769,1,2,5/6/2024 10:45,10,Tea,2,0,0,0,0,0
129,2,3,5/6/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
1107,3,2,5/6/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
1836,1,5,5/6/2024 10:45,10,Tea,2,0,0,0,0,0
401,1,4,5/6/2024 10:45,10,Tea,2,0,0,0,0,0
2750,3,2,5/6/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
1818,3,2,5/6/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
3781,5,5,5/6/2024 10:45,15,Cacao,150,8,15,5,4,50
4063,3,2,5/6/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
1466,5,2,5/6/2024 10:45,15,Cacao,150,8,15,5,4,50
2168,6,4,5/6/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
3091,2,2,5/6/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
227,1,1,5/6/2024 10:45,10,Tea,2,0,0,0,0,0
1496,1,2,5/6/2024 10:45,10,Tea,2,0,0,0,0,0
288,1,1,5/6/2024 10:45,10,Tea,2,0,0,0,0,0
2407,3,3,5/7/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
4198,1,4,5/7/2024 10:45,10,Tea,2,0,0,0,0,0
2215,2,4,5/7/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
1393,5,5,5/7/2024 10:45,15,Cacao,150,8,15,5,4,50
375,3,2,5/7/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
4680,5,1,5/7/2024 10:45,15,Cacao,150,8,15,5,4,50
2476,5,4,5/7/2024 10:45,15,Cacao,150,8,15,5,4,50
3997,1,5,5/7/2024 10:45,10,Tea,2,0,0,0,0,0
